product_id,product_name,category,brand,seller,seller_city,price,discount_percent,final_price,rating,review_count,stock_available,units_sold,listing_date,delivery_days,weight_g,warranty_months,color,size,return_policy_days,is_returnable,payment_modes,shipping_weight_g,product_score,seller_rating
FKP0000121,Nike Series 714,Appliances,Nike,BestBuy,Ahmedabad,22690.09,15,19286.58,3.2,42210,735,1888,2020-05-08,4,1457.48,36,Green,L,10,True,"CARD,Wallet",1731.1970596723952,89.57,3.09
FKP0000122,Prestige Prime 580,Beauty,Prestige,ValueKart,Mumbai,8014.59,0,8014.59,2.3,42919,10,4355,2019-04-02,6,2475.6,24,Blue,S,15,True,"COD,CARD",2753.7712605352262,36.92,4.78
FKP0000123,Redmi Edition 234,Electronics,Redmi,BestBuy,Ahmedabad,10265.63,15,8725.79,2.4,20828,230,1643,2023-04-05,7,1055.74,36,Blue,XL,10,True,"COD,CARD",1187.556488476744,7.15,4.25
FKP0000124,LG Prime 711,Toys,LG,BestBuy,Hyderabad,22955.92,40,13773.55,2.8,21376,44,2944,2019-09-19,7,4011.95,0,Green,S,15,True,"UPI,CARD",4405.635456667564,66.74,4.15
FKP0000125,Whirlpool Ultra 342,Beauty,Whirlpool,SmartDeals,Delhi,1556.67,15,1323.17,3.4,22013,71,3341,2020-12-14,2,3271.37,36,Grey,S,7,True,"COD,CARD",3959.2751846336114,46.99,3.26
FKP0000126,Sony Series 873,Appliances,Sony,QuickShop,Chennai,18550.69,40,11130.41,3.7,2778,546,306,2020-06-30,5,4011.97,0,Grey,One Size,7,True,"UPI,CARD",4356.0178379030385,77.44,3.3
FKP0000127,Apple Series 796,Electronics,Apple,SmartDeals,Mumbai,34633.62,40,20780.17,1.5,14296,92,1484,2019-06-17,11,1644.84,0,Blue,S,0,False,"COD,CARD",1786.226593951364,64.76,3.53
FKP0000128,Samsung Edition 804,Mobiles,Samsung,ValueKart,Delhi,22788.36,10,20509.52,4.8,1020,646,3028,2019-11-15,4,1992.72,6,White,L,7,True,"COD,UPI,CARD",2214.129692693217,69.8,3.0
FKP0000129,Nike Ultra 67,Fashion,Nike,UrbanRetails,Hyderabad,45611.39,0,45611.39,3.3,27654,208,1632,2018-08-04,1,2854.9,6,White,S,0,False,"UPI,CARD",3402.7330288318276,75.02,3.5
FKP0000130,Nike Edition 244,Fashion,Nike,SmartDeals,Kolkata,39171.48,20,31337.18,1.5,26976,591,2017,2018-10-10,3,4287.01,24,Grey,XL,0,False,"COD,UPI,CARD",5248.380964172241,14.31,4.34
FKP0000131,Puma Ultra 851,Fashion,Puma,UrbanRetails,Delhi,54864.27,30,38404.99,2.4,22819,558,4887,2022-07-01,8,3883.97,12,Black,M,10,True,"COD,CARD",4298.108025594044,1.23,3.13
FKP0000132,Adidas Ultra 42,Beauty,Adidas,UrbanRetails,Kolkata,16250.62,0,16250.62,2.8,14061,774,2894,2022-03-02,11,210.46,24,Black,XL,7,True,"CARD,Wallet",234.94161849367677,14.41,4.76
FKP0000133,Boat Prime 834,Mobiles,Boat,RetailHub,Hyderabad,42043.5,50,21021.75,1.6,19625,424,4045,2020-03-10,1,1193.48,36,Silver,S,0,False,"COD,UPI,CARD",1355.5819051435026,3.81,4.22
FKP0000134,Philips Model 333,Beauty,Philips,MegaStore,Pune,56643.96,30,39650.77,3.5,47097,826,431,2018-09-05,8,3145.98,6,Red,L,15,True,"CARD,Wallet",3738.7664565389296,65.31,3.02
FKP0000135,Whirlpool Prime 420,Toys,Whirlpool,SuperMart,Ahmedabad,30179.43,30,21125.6,1.7,29461,161,107,2023-02-03,6,101.83,6,Red,One Size,7,True,"UPI,CARD",109.07701455683393,37.93,4.39
FKP0000136,Sony Edition 284,Beauty,Sony,MegaStore,Hyderabad,28300.97,15,24055.82,3.1,18430,855,4968,2021-02-28,4,626.42,12,Red,L,0,False,"COD,CARD",694.6126448974944,9.88,3.6
FKP0000137,HP Model 77,Mobiles,HP,RetailHub,Mumbai,11719.16,5,11133.2,2.1,29557,377,1397,2022-12-07,11,420.78,12,Grey,S,10,True,"COD,UPI,CARD",452.6753957897403,39.15,3.68
FKP0000138,Dell Series 226,Mobiles,Dell,BestBuy,Delhi,27944.5,15,23752.82,4.0,39519,149,4478,2019-05-09,9,3824.54,0,Green,S,15,True,"CARD,Wallet",4520.939338798053,1.13,4.59
FKP0000139,Boat Ultra 945,Toys,Boat,SmartDeals,Kolkata,33008.25,5,31357.84,2.2,28471,292,2996,2022-11-10,3,341.94,6,White,XL,15,True,"UPI,CARD",424.4535686966435,15.11,3.84
FKP0000140,Sony Series 975,Mobiles,Sony,ValueKart,Mumbai,15365.23,10,13828.71,5.0,45445,523,399,2020-07-10,5,364.84,6,White,One Size,10,True,"COD,UPI,CARD",445.8959275387411,12.4,4.96
FKP0000141,HP Ultra 590,Appliances,HP,SmartDeals,Kolkata,57900.91,15,49215.77,4.3,6948,15,3790,2021-06-08,6,1889.5,36,White,L,10,True,"COD,CARD",1989.0626037206061,33.09,4.23
FKP0000142,Redmi Series 907,Mobiles,Redmi,QuickShop,Delhi,38908.56,40,23345.14,1.7,26971,109,4017,2018-04-26,7,2192.06,12,Silver,L,0,False,"COD,UPI,CARD",2728.4682500761687,18.46,4.65
FKP0000143,Nike Series 745,Fashion,Nike,UrbanRetails,Kolkata,40742.06,20,32593.65,4.2,15967,90,3447,2022-11-09,8,563.94,6,Red,M,15,True,"COD,CARD",643.9044268980949,22.39,4.38
FKP0000144,Nike Series 332,Appliances,Nike,ValueKart,Pune,38785.76,15,32967.9,3.8,28362,795,4315,2018-12-04,7,2523.85,36,Blue,XL,0,False,"UPI,CARD",3120.424606365679,74.82,3.76
FKP0000145,Nike Model 227,Appliances,Nike,QuickShop,Hyderabad,22386.83,5,21267.49,1.4,42750,770,1137,2018-11-20,5,3338.9,12,Blue,M,7,True,"CARD,Wallet",3871.4545296188758,77.47,4.18
FKP0000146,Samsung Ultra 681,Toys,Samsung,SuperMart,Kolkata,6860.02,20,5488.02,3.7,36951,169,304,2021-09-03,11,3221.7,36,White,L,0,False,"UPI,CARD",3986.0903900662884,6.59,3.39
FKP0000147,Redmi Ultra 521,Home & Kitchen,Redmi,MegaStore,Kolkata,51496.57,0,51496.57,3.0,33216,973,4670,2022-03-01,8,4084.48,0,Blue,One Size,15,True,"CARD,Wallet",4602.151411926168,74.68,4.02
FKP0000148,Prestige Series 415,Home & Kitchen,Prestige,BestBuy,Pune,5176.86,30,3623.8,4.8,17995,168,215,2023-01-05,9,4163.95,0,Blue,L,30,True,"CARD,Wallet",4982.51787758853,66.25,4.84
FKP0000149,Samsung Ultra 915,Mobiles,Samsung,UrbanRetails,Chennai,42218.5,40,25331.1,4.6,10224,413,2463,2021-05-28,8,490.34,12,Green,L,7,True,"CARD,Wallet",555.0647702132572,86.06,4.36
FKP0000150,LG Prime 946,Appliances,LG,ValueKart,Ahmedabad,34905.77,10,31415.19,1.6,38848,345,3993,2019-03-03,2,875.23,6,Blue,M,10,True,"UPI,CARD",1080.535306987871,10.56,3.68
FKP0000151,Reebok Model 668,Home & Kitchen,Reebok,QuickShop,Bengaluru,26225.55,30,18357.88,4.8,9952,884,536,2022-12-06,11,1249.64,36,Silver,XL,10,True,"UPI,CARD",1313.6279157073661,95.14,3.5
FKP0000152,LG Model 479,Home & Kitchen,LG,QuickShop,Chennai,48638.31,30,34046.82,1.6,35483,638,4611,2018-02-15,2,3524.97,24,Blue,XL,0,False,"CARD,Wallet",4284.3666329597745,23.48,3.94
FKP0000153,Puma Prime 156,Mobiles,Puma,UrbanRetails,Ahmedabad,56666.23,50,28333.12,3.4,3118,525,2992,2021-05-15,3,2823.17,6,Green,M,10,True,"UPI,CARD",3403.7144932402516,15.0,4.09
FKP0000154,Puma Model 281,Home & Kitchen,Puma,UrbanRetails,Mumbai,29344.77,0,29344.77,4.8,22385,497,3511,2021-08-17,1,2232.11,6,Gold,One Size,10,True,"COD,CARD",2783.383900891236,1.97,4.39
FKP0000155,Dell Prime 152,Beauty,Dell,UrbanRetails,Delhi,44098.31,15,37483.56,1.2,24008,242,647,2021-11-09,6,2837.85,36,Gold,L,7,True,"COD,CARD",3419.496935620293,6.69,4.95
FKP0000156,Adidas Prime 262,Electronics,Adidas,RetailHub,Kolkata,23814.69,30,16670.28,5.0,35071,194,3767,2019-08-20,7,425.72,0,Silver,XL,30,True,"CARD,Wallet",476.3104958430434,58.97,4.53
FKP0000157,Redmi Edition 772,Toys,Redmi,RetailHub,Mumbai,17016.11,15,14463.69,3.0,46368,244,2805,2019-08-26,8,2966.36,12,Green,L,30,True,"CARD,Wallet",3435.10600351435,88.68,4.99
FKP0000158,Dell Prime 584,Electronics,Dell,MegaStore,Pune,47847.18,15,40670.1,2.7,41808,852,204,2019-03-18,7,1629.88,0,Green,S,7,True,"UPI,CARD",1943.728185574541,54.99,3.08
FKP0000159,Nike Model 561,Mobiles,Nike,QuickShop,Chennai,46834.61,5,44492.88,3.1,44715,550,1602,2023-04-17,8,458.64,0,Grey,One Size,7,True,"UPI,CARD",517.242008364905,80.0,3.68
FKP0000160,Boat Model 279,Fashion,Boat,SuperMart,Bengaluru,35832.06,15,30457.25,3.9,36588,372,4385,2023-04-09,2,4102.62,12,Silver,M,0,False,"COD,UPI,CARD",4621.959745491749,46.38,3.71
FKP0000161,Samsung Series 774,Toys,Samsung,QuickShop,Bengaluru,59858.39,0,59858.39,4.5,43850,928,3654,2018-05-24,4,3735.77,0,Green,One Size,7,True,"COD,CARD",4605.472857553072,35.7,4.06
FKP0000162,LG Ultra 608,Mobiles,LG,QuickShop,Pune,17294.75,10,15565.28,2.0,6371,420,356,2021-11-06,1,1486.8,24,Grey,XL,7,True,"COD,UPI,CARD",1714.8507554688028,38.38,3.05
FKP0000163,Sony Edition 448,Appliances,Sony,ValueKart,Chennai,26734.39,15,22724.23,3.9,6083,794,1913,2018-12-01,1,3020.29,0,Green,N/A,0,False,"UPI,CARD",3278.779061764904,69.04,4.44
FKP0000164,Puma Prime 929,Fashion,Puma,ValueKart,Pune,55601.58,0,55601.58,3.9,21770,298,2809,2018-06-23,7,4367.76,0,Red,One Size,10,True,"COD,CARD",5074.611225095812,97.29,3.01
FKP0000165,Prestige Edition 607,Electronics,Prestige,RetailHub,Ahmedabad,58201.13,0,58201.13,4.7,31806,9,4635,2022-06-09,11,3654.14,36,Silver,One Size,15,True,"CARD,Wallet",4140.75854126759,8.75,3.09
FKP0000166,Dell Ultra 418,Mobiles,Dell,ValueKart,Ahmedabad,41891.7,0,41891.7,1.9,10629,177,808,2019-02-09,4,3320.17,0,Red,XL,30,True,"COD,UPI,CARD",3604.331115842698,6.39,4.36
FKP0000167,Redmi Edition 380,Appliances,Redmi,QuickShop,Chennai,10185.03,20,8148.02,4.4,19890,542,4903,2019-07-17,3,2350.88,6,Green,L,7,True,"COD,UPI,CARD",2724.9122103098475,24.9,4.17
FKP0000168,Dell Edition 234,Toys,Dell,ValueKart,Ahmedabad,17956.55,40,10773.93,4.1,39178,12,4017,2022-10-07,8,4078.58,6,White,XL,10,True,"COD,UPI,CARD",5020.401316422982,53.16,4.95
FKP0000169,Boat Ultra 151,Toys,Boat,UrbanRetails,Delhi,26384.35,0,26384.35,4.0,5218,876,4961,2021-12-31,2,1416.21,24,Blue,XL,7,True,"CARD,Wallet",1703.6392235455305,17.76,4.43
FKP0000170,Boat Series 531,Sports,Boat,RetailHub,Pune,32259.83,40,19355.9,1.2,18939,458,229,2019-10-25,3,1646.72,0,White,L,30,True,"CARD,Wallet",2043.2317356441808,4.38,3.15
FKP0000171,Sony Ultra 515,Appliances,Sony,UrbanRetails,Delhi,33846.58,10,30461.92,2.1,42803,987,519,2019-11-08,11,1751.45,36,Grey,N/A,7,True,"CARD,Wallet",1929.2839569181845,45.12,3.01
FKP0000172,Nike Ultra 103,Beauty,Nike,MegaStore,Pune,23636.82,5,22454.98,3.7,33166,461,1766,2022-08-30,9,1530.73,0,Gold,One Size,0,False,"COD,CARD",1704.7861352382806,43.6,4.87
FKP0000173,LG Ultra 783,Home & Kitchen,LG,UrbanRetails,Delhi,15713.8,10,14142.42,3.7,47055,686,3699,2020-06-19,9,2450.65,24,Green,XL,10,True,"UPI,CARD",3002.86331730877,53.71,3.51
FKP0000174,Dell Edition 58,Fashion,Dell,SmartDeals,Mumbai,23968.11,40,14380.87,3.6,3004,402,376,2021-05-27,7,2583.36,24,Blue,One Size,10,True,"COD,UPI,CARD",2756.352612937515,52.98,3.86
FKP0000175,Apple Prime 891,Appliances,Apple,SuperMart,Ahmedabad,37266.53,20,29813.22,4.5,3827,712,1807,2021-06-04,4,4136.97,6,Blue,One Size,30,True,"CARD,Wallet",4466.160693958287,99.08,4.74
FKP0000176,Reebok Model 122,Sports,Reebok,SmartDeals,Mumbai,57539.82,40,34523.89,3.9,36651,626,3027,2021-05-06,11,2562.9,24,Blue,S,7,True,"COD,UPI,CARD",2936.385744065619,20.72,4.36
FKP0000177,Philips Prime 166,Home & Kitchen,Philips,SmartDeals,Chennai,7604.75,10,6844.28,3.6,33400,747,2227,2018-03-04,11,2846.06,12,White,One Size,7,True,"COD,CARD",3248.7709906862387,41.27,4.56
FKP0000178,Boat Prime 652,Home & Kitchen,Boat,QuickShop,Mumbai,16232.87,0,16232.87,4.8,24495,631,2470,2023-02-27,11,3157.72,0,Blue,S,7,True,"COD,UPI,CARD",3319.282928054689,60.51,4.31
FKP0000179,LG Edition 173,Mobiles,LG,SuperMart,Chennai,48563.38,5,46135.21,3.9,13445,200,2589,2018-03-25,9,2702.91,0,Black,M,30,True,"UPI,CARD",3362.5377120539265,71.32,3.78
FKP0000180,Puma Edition 821,Home & Kitchen,Puma,SmartDeals,Hyderabad,33307.52,30,23315.26,1.9,14933,662,3303,2020-08-31,10,2532.1,36,Green,L,7,True,"COD,CARD",2912.339465298495,56.48,3.33
FKP0000181,Whirlpool Ultra 706,Beauty,Whirlpool,SmartDeals,Bengaluru,6824.75,0,6824.75,2.8,17567,204,191,2019-01-15,4,3481.9,24,White,XL,10,True,"CARD,Wallet",3752.9794889168666,80.42,3.37
FKP0000182,Whirlpool Ultra 442,Toys,Whirlpool,UrbanRetails,Mumbai,18876.71,15,16045.2,2.1,38766,78,1953,2019-12-03,4,3241.02,12,Black,L,15,True,"COD,UPI,CARD",3595.271332736627,32.04,4.64
FKP0000183,HP Edition 620,Sports,HP,BestBuy,Pune,23463.38,20,18770.7,4.6,1114,833,2575,2020-04-01,9,3019.43,24,Blue,S,30,True,"UPI,CARD",3250.063722051077,9.98,4.0
FKP0000184,Dell Series 75,Home & Kitchen,Dell,MegaStore,Mumbai,33406.28,20,26725.02,2.4,40246,25,1195,2020-03-04,7,1819.45,6,Black,One Size,15,True,"COD,UPI,CARD",1926.988131270795,97.66,4.7
FKP0000185,Samsung Edition 404,Mobiles,Samsung,UrbanRetails,Pune,56858.54,40,34115.12,3.7,26444,4,959,2022-05-20,11,223.7,36,Gold,XL,10,True,"UPI,CARD",268.4192932447608,6.32,4.88
FKP0000186,Sony Prime 400,Beauty,Sony,UrbanRetails,Kolkata,43378.41,30,30364.89,4.5,39963,248,2595,2022-10-11,10,1067.83,0,Green,One Size,15,True,"COD,UPI,CARD",1210.9827885219524,88.43,3.48
FKP0000187,HP Ultra 620,Electronics,HP,BestBuy,Ahmedabad,37474.1,0,37474.1,1.7,22618,655,2093,2022-10-13,1,1920.07,6,Green,One Size,0,False,"CARD,Wallet",2235.513627999124,39.74,3.26
FKP0000188,Boat Edition 489,Toys,Boat,QuickShop,Chennai,35933.79,10,32340.41,3.8,13847,159,3465,2022-03-28,4,1594.35,24,White,N/A,30,True,"COD,UPI,CARD",1803.0019130197072,42.03,4.98
FKP0000189,Boat Prime 551,Toys,Boat,SuperMart,Hyderabad,10913.08,50,5456.54,4.5,26567,829,591,2021-02-14,1,3321.7,12,Silver,M,7,True,"COD,CARD",3691.2766885383135,42.43,3.08
FKP0000190,HP Edition 267,Sports,HP,MegaStore,Hyderabad,59176.7,0,59176.7,4.2,22181,479,2773,2020-09-20,11,4967.47,0,Green,N/A,10,True,"UPI,CARD",6202.072106887839,85.73,3.17
FKP0000191,Sony Prime 576,Toys,Sony,UrbanRetails,Kolkata,42554.87,30,29788.41,1.7,4790,663,4414,2018-09-26,5,442.64,36,White,S,30,True,"UPI,CARD",539.7434543329204,54.96,3.81
FKP0000192,Adidas Ultra 891,Home & Kitchen,Adidas,QuickShop,Chennai,34874.96,40,20924.98,3.1,35218,628,1873,2023-04-07,9,4121.72,0,Green,XL,30,True,"UPI,CARD",4753.607984359423,90.92,4.3
FKP0000193,HP Ultra 975,Mobiles,HP,BestBuy,Pune,26170.42,5,24861.9,4.9,1898,889,3792,2019-05-27,6,4665.94,24,Silver,M,10,True,"CARD,Wallet",5204.397320169097,68.53,4.68
FKP0000194,Adidas Edition 21,Toys,Adidas,MegaStore,Pune,44422.5,5,42201.38,1.3,11227,857,25,2018-04-28,6,3056.94,24,White,One Size,15,True,"UPI,CARD",3746.3679901824885,3.69,4.46
FKP0000195,Redmi Series 706,Toys,Redmi,SmartDeals,Hyderabad,8916.91,15,7579.37,4.6,25240,776,2253,2020-02-21,2,843.51,0,Gold,N/A,10,True,"COD,UPI,CARD",1007.436746786394,46.86,4.88
FKP0000196,HP Prime 748,Electronics,HP,QuickShop,Hyderabad,31439.96,20,25151.97,1.2,32309,860,4966,2021-08-05,7,4653.54,6,Red,N/A,10,True,"COD,CARD",5178.276747365259,62.07,3.01
FKP0000197,LG Series 127,Electronics,LG,BestBuy,Mumbai,5241.45,40,3144.87,3.7,33270,429,3100,2019-03-06,3,928.58,12,Silver,One Size,10,True,"COD,CARD",997.3434703219323,74.82,4.34
FKP0000198,Reebok Edition 708,Fashion,Reebok,QuickShop,Hyderabad,56129.57,30,39290.7,2.2,19477,629,3118,2023-04-12,8,3905.22,24,Green,N/A,15,True,"UPI,CARD",4340.999758533615,63.34,4.97
FKP0000199,Samsung Edition 916,Beauty,Samsung,UrbanRetails,Mumbai,59860.17,5,56867.16,2.4,32198,985,1308,2020-05-08,10,1616.71,36,Black,XL,30,True,"CARD,Wallet",1974.2038516354387,30.15,3.31
FKP0000200,Apple Series 559,Home & Kitchen,Apple,UrbanRetails,Mumbai,24869.08,15,21138.72,1.1,45440,207,3071,2019-12-15,2,434.28,36,Grey,One Size,0,False,"CARD,Wallet",473.45508305063584,25.26,4.48
FKP0000201,Philips Edition 778,Toys,Philips,UrbanRetails,Pune,21627.49,0,21627.49,3.6,35871,237,150,2020-07-03,6,765.07,0,Silver,N/A,10,True,"COD,CARD",954.3421390542619,92.58,3.92
FKP0000202,Boat Edition 283,Appliances,Boat,SmartDeals,Delhi,12191.52,5,11581.94,3.0,42083,660,4892,2022-11-04,1,2035.14,12,White,N/A,15,True,"COD,CARD",2246.887392067277,28.56,3.62
FKP0000203,Whirlpool Prime 797,Toys,Whirlpool,UrbanRetails,Ahmedabad,51440.0,5,48868.0,2.3,46644,533,2011,2020-12-15,9,4790.11,24,Green,M,30,True,"CARD,Wallet",5568.84132075858,12.63,4.31
FKP0000204,HP Series 666,Mobiles,HP,UrbanRetails,Kolkata,49521.25,0,49521.25,3.4,26384,335,2956,2023-06-21,7,633.43,12,Gold,One Size,30,True,"UPI,CARD",728.8412972538399,74.22,4.89
FKP0000205,Apple Edition 358,Fashion,Apple,MegaStore,Bengaluru,20849.61,15,17722.17,3.8,10327,69,4351,2019-02-10,4,147.9,36,Silver,XL,30,True,"UPI,CARD",163.63227158651736,91.3,4.43
FKP0000206,Apple Ultra 124,Beauty,Apple,BestBuy,Mumbai,8832.68,5,8391.05,3.9,4824,572,295,2020-06-24,9,3287.42,0,Red,XL,7,True,"CARD,Wallet",3620.615457731036,36.28,4.17
FKP0000207,Puma Series 310,Appliances,Puma,RetailHub,Mumbai,3098.65,10,2788.78,1.0,20405,358,2639,2021-11-30,7,710.88,12,Red,S,10,True,"COD,UPI,CARD",813.5476736142175,61.69,3.97
FKP0000208,Puma Prime 455,Fashion,Puma,BestBuy,Ahmedabad,39875.52,30,27912.86,3.6,42215,401,1496,2018-05-31,3,4146.09,12,Grey,S,0,False,"COD,CARD",4405.648434283826,12.54,4.79
FKP0000209,Prestige Model 171,Sports,Prestige,SuperMart,Ahmedabad,52066.19,50,26033.1,4.6,21626,178,4697,2021-08-18,5,2380.1,12,White,S,7,True,"COD,CARD",2654.1128110217287,58.36,4.46
FKP0000210,Reebok Series 474,Beauty,Reebok,RetailHub,Kolkata,16399.31,20,13119.45,3.4,32200,773,1806,2021-10-26,3,1690.82,24,Grey,XL,10,True,"COD,UPI,CARD",1870.5724723375884,65.66,4.32
FKP0000211,Prestige Prime 13,Toys,Prestige,ValueKart,Ahmedabad,10248.21,50,5124.1,3.8,1302,782,766,2020-01-29,7,4049.78,0,Blue,N/A,10,True,"COD,UPI,CARD",4967.201066306527,83.17,3.58
FKP0000212,Adidas Model 986,Toys,Adidas,SuperMart,Chennai,14105.54,50,7052.77,1.6,14733,240,515,2018-08-12,10,3543.94,6,Gold,N/A,7,True,"CARD,Wallet",4150.422073382658,23.4,4.49
FKP0000213,Samsung Series 749,Beauty,Samsung,UrbanRetails,Bengaluru,45662.83,20,36530.26,4.7,4370,711,585,2023-05-31,11,2566.55,0,White,L,0,False,"CARD,Wallet",2960.2936548918055,94.84,4.69
FKP0000214,Dell Series 906,Toys,Dell,QuickShop,Kolkata,53475.74,5,50801.95,4.2,27959,70,243,2022-06-01,7,1888.45,0,Black,M,10,True,"COD,CARD",2227.358967136593,47.95,4.92
FKP0000215,Samsung Model 746,Home & Kitchen,Samsung,SmartDeals,Delhi,50482.1,5,47958.0,1.5,16482,822,4276,2018-04-18,5,789.84,36,Grey,XL,10,True,"CARD,Wallet",871.7176368656251,75.96,4.06
FKP0000216,Dell Series 279,Beauty,Dell,SuperMart,Ahmedabad,34640.41,50,17320.21,4.3,25183,553,3576,2019-08-07,3,4650.19,6,Silver,M,7,True,"CARD,Wallet",5338.2496155090275,80.85,3.28
FKP0000217,Whirlpool Edition 522,Fashion,Whirlpool,SuperMart,Kolkata,31624.22,50,15812.11,1.3,38594,791,4241,2018-07-22,7,4984.09,6,Silver,M,0,False,"COD,UPI,CARD",5962.654930361305,86.38,4.11
FKP0000218,Samsung Series 790,Beauty,Samsung,ValueKart,Kolkata,27755.79,30,19429.05,4.3,40990,895,3645,2019-04-29,1,2230.76,0,Gold,S,30,True,"COD,UPI,CARD",2651.502029017707,64.4,4.09
FKP0000219,LG Series 192,Appliances,LG,BestBuy,Hyderabad,23798.86,20,19039.09,3.5,13081,753,4520,2020-03-28,6,4454.15,0,Blue,M,7,True,"CARD,Wallet",5551.137141186728,47.47,4.51
FKP0000220,HP Prime 529,Toys,HP,SmartDeals,Pune,51566.31,30,36096.42,3.1,23274,5,3751,2020-09-21,3,712.62,36,White,L,0,False,"CARD,Wallet",764.1704226143424,67.08,3.35
FKP0000221,Apple Series 944,Home & Kitchen,Apple,BestBuy,Ahmedabad,11964.23,5,11366.02,1.4,24238,137,1232,2020-07-21,11,3695.3,36,Black,S,30,True,"CARD,Wallet",4142.821197752701,18.65,4.26
FKP0000222,Prestige Prime 118,Home & Kitchen,Prestige,RetailHub,Mumbai,26591.04,5,25261.49,1.9,27318,336,1264,2020-09-16,7,2472.95,6,Red,XL,10,True,"COD,UPI,CARD",3007.954538350199,28.16,3.05
FKP0000223,Nike Prime 901,Sports,Nike,QuickShop,Bengaluru,53791.33,50,26895.66,2.8,30388,471,2101,2023-05-09,9,2427.73,6,Grey,N/A,30,True,"UPI,CARD",2807.8137486316864,38.16,4.51
FKP0000224,Nike Ultra 650,Fashion,Nike,SuperMart,Kolkata,14854.1,10,13368.69,2.0,100,807,832,2020-02-17,10,971.67,36,White,L,7,True,"CARD,Wallet",1127.47739523018,24.88,3.42
FKP0000225,Boat Ultra 315,Electronics,Boat,RetailHub,Bengaluru,54550.12,5,51822.61,3.2,32497,564,2353,2020-09-23,10,1439.66,0,Black,XL,30,True,"COD,UPI,CARD",1751.672642262233,53.75,3.04
FKP0000226,Boat Series 871,Electronics,Boat,ValueKart,Ahmedabad,35555.07,20,28444.06,5.0,3751,630,2201,2021-05-26,7,623.43,24,Black,S,0,False,"CARD,Wallet",676.8079145326182,85.86,4.23
FKP0000227,Apple Ultra 664,Beauty,Apple,RetailHub,Bengaluru,19652.12,40,11791.27,3.5,39285,950,1793,2020-01-10,10,2479.52,6,Red,One Size,30,True,"CARD,Wallet",2607.891068175453,93.72,4.22
FKP0000228,Boat Edition 529,Sports,Boat,ValueKart,Mumbai,11877.52,0,11877.52,4.0,25044,676,3266,2022-07-06,11,2148.11,24,Blue,M,0,False,"COD,UPI,CARD",2327.144107827172,64.35,3.26
FKP0000229,Redmi Model 633,Mobiles,Redmi,SmartDeals,Hyderabad,39109.61,20,31287.69,2.6,21624,569,3280,2021-04-02,1,2956.53,36,Black,M,0,False,"COD,UPI,CARD",3650.0038670979525,6.57,4.86
FKP0000230,Puma Edition 213,Beauty,Puma,SuperMart,Bengaluru,30717.62,20,24574.1,4.6,35618,627,1809,2021-09-06,2,3219.76,0,Gold,L,30,True,"COD,CARD",4002.4909057070668,63.83,3.16
FKP0000231,HP Prime 166,Sports,HP,UrbanRetails,Bengaluru,14810.78,15,12589.16,1.8,26518,835,3735,2021-11-20,10,365.97,24,Gold,S,30,True,"UPI,CARD",418.22000033865703,8.95,3.2
FKP0000232,Adidas Ultra 392,Fashion,Adidas,QuickShop,Pune,52552.28,50,26276.14,2.2,43552,52,3807,2021-08-11,5,4857.23,24,Grey,XL,10,True,"COD,CARD",5852.956637538597,86.69,4.11
FKP0000233,HP Model 790,Fashion,HP,RetailHub,Bengaluru,44164.06,10,39747.65,3.8,12691,73,2895,2019-02-18,3,3843.33,24,Green,L,10,True,"COD,UPI,CARD",4062.037684745575,41.72,4.27
FKP0000234,Dell Model 175,Fashion,Dell,BestBuy,Ahmedabad,45023.98,10,40521.58,1.2,16984,752,2516,2022-03-03,6,1915.45,36,Blue,M,0,False,"COD,CARD",2265.353324968682,42.67,3.27
FKP0000235,Samsung Series 562,Fashion,Samsung,ValueKart,Ahmedabad,17394.19,0,17394.19,4.4,44036,119,3059,2018-09-21,3,2411.71,36,Blue,M,10,True,"CARD,Wallet",2560.3288118146747,62.59,4.9
FKP0000236,Dell Ultra 986,Fashion,Dell,QuickShop,Chennai,50293.75,15,42749.69,4.5,48700,750,4611,2022-01-13,11,707.74,0,Red,XL,7,True,"COD,UPI,CARD",828.7573976029788,62.62,3.61
FKP0000237,Nike Series 807,Sports,Nike,BestBuy,Delhi,58169.21,5,55260.75,4.7,7496,420,4529,2023-05-05,6,796.84,12,Silver,S,15,True,"COD,CARD",901.7735082542663,98.19,3.97
FKP0000238,Prestige Edition 954,Sports,Prestige,SuperMart,Hyderabad,41125.67,10,37013.1,1.1,7945,3,4993,2018-09-29,2,3681.41,6,Red,XL,30,True,"CARD,Wallet",4454.720964477842,84.81,3.42
FKP0000239,Reebok Series 553,Home & Kitchen,Reebok,UrbanRetails,Chennai,26706.19,30,18694.33,3.4,30481,467,3932,2019-07-10,4,3155.19,6,Silver,M,30,True,"COD,CARD",3702.7254050772376,64.51,4.91
FKP0000240,Samsung Model 950,Appliances,Samsung,RetailHub,Kolkata,57725.89,20,46180.71,4.8,39229,364,3259,2022-11-18,3,2473.48,36,Red,S,15,True,"COD,UPI,CARD",2628.401387659619,80.43,4.18
FKP0000241,Puma Prime 10,Electronics,Puma,MegaStore,Hyderabad,37088.6,30,25962.02,1.4,43583,994,3279,2021-05-16,7,1302.97,24,Blue,N/A,15,True,"COD,UPI,CARD",1497.3495253217056,80.96,4.29
